Stand ID,Mgmt ID,2025,2045
34_25150_MHD,E45,3,2
34_25150_MHD,E85,3,0
34_25150_MHD,NONE,3,3
34_25253_MHD,E45,0,3
34_25253_MHD,E85,2,2
34_25253_MHD,NONE,3,3
34_78788_MHD,E45,2,0
34_78788_MHD,E85,2,0
34_78788_MHD,NONE,2,3
34_80679_MHD,E45,3,3
34_80679_MHD,E85,3,3
34_80679_MHD,NONE,3,3
34_83057_MHD,E45,2,0
34_83057_MHD,E85,2,0
34_83057_MHD,NONE,2,3
34_84053_MHD,E45,2,0
34_84053_MHD,E85,2,0
34_84053_MHD,NONE,2,3
34_85910_MHD,E45,2,0
34_85910_MHD,E85,2,0
34_85910_MHD,NONE,2,3
34_130578_MHD,E45,2,2
34_130578_MHD,E85,2,2
34_130578_MHD,NONE,2,2
34_133151_MHD,E45,2,0
34_133151_MHD,E85,2,2
34_133151_MHD,NONE,2,2
34_137471_MHD,E45,2,3
34_137471_MHD,E85,2,3
34_137471_MHD,NONE,2,2
34_137492_MHD,E45,3,3
34_137492_MHD,E85,3,2
34_137492_MHD,NONE,3,2
34_141180_MHD,E45,2,0
34_141180_MHD,E85,2,2
34_141180_MHD,NONE,2,2
34_145200_MHD,E45,0,2
34_145200_MHD,E85,2,2
34_145200_MHD,NONE,2,0
34_145522_MHD,E45,2,2
34_145522_MHD,E85,2,0
34_145522_MHD,NONE,2,2
35_2331_LPD,E45,2,2
35_2331_LPD,E85,2,2
35_2331_LPD,NONE,2,2
35_2932_MCW,E45,2,2
35_2932_MCW,E85,2,2
35_2932_MCW,NONE,2,2
35_8959_MCD,E45,3,2
35_8959_MCD,E85,3,2
35_8959_MCD,NONE,3,2
35_9024_MCD,E45,3,3
35_9024_MCD,E85,3,3
35_9024_MCD,NONE,3,3
35_9057_MCW,E45,3,3
35_9057_MCW,E85,3,3
35_9057_MCW,NONE,3,3
35_13122_MCW,E45,2,0
35_13122_MCW,E85,2,0
35_13122_MCW,NONE,2,2
35_13239_MCD,E45,2,0
35_13239_MCD,E85,2,0
35_13239_MCD,NONE,2,2
35_14451_MCD,E45,3,2
35_14451_MCD,E85,3,2
35_14451_MCD,NONE,3,2
35_20760_MCD,E45,2,2
35_20760_MCD,E85,2,0
35_20760_MCD,NONE,2,2
35_21307_MCD,E45,2,4
35_21307_MCD,E85,2,4
35_21307_MCD,NONE,2,2
35_24240_MCW,E45,2,2
35_24240_MCW,E85,2,0
35_24240_MCW,NONE,2,2
35_25019_MCD,E45,2,0
35_25019_MCD,E85,2,0
35_25019_MCD,NONE,2,2
35_25120_MCD,E45,3,2
35_25120_MCD,E85,3,2
35_25120_MCD,NONE,3,2
35_83057_MCD,E45,2,3
35_83057_MCD,E85,2,1
35_83057_MCD,NONE,2,2
35_85910_MCD,E45,2,0
35_85910_MCD,E85,2,0
35_85910_MCD,NONE,2,2
35_127780_MCD,E45,2,2
35_127780_MCD,E85,2,1
35_127780_MCD,NONE,2,2
35_130881_MCW,E45,2,2
35_130881_MCW,E85,2,2
35_130881_MCW,NONE,2,2
35_133151_MCD,E45,2,0
35_133151_MCD,E85,2,0
35_133151_MCD,NONE,2,2
35_133889_MCW,E45,2,2
35_133889_MCW,E85,2,2
35_133889_MCW,NONE,2,2
35_133913_MCW,E45,2,2
35_133913_MCW,E85,2,2
35_133913_MCW,NONE,2,2
35_136333_MCD,E45,3,3
35_136333_MCD,E85,3,3
35_136333_MCD,NONE,3,3
35_137471_MCD,E45,2,2
35_137471_MCD,E85,2,2
35_137471_MCD,NONE,2,2
35_137492_LPD,E45,2,3
35_137492_LPD,E85,2,2
35_137492_LPD,NONE,2,3
35_141180_MCD,E45,2,0
35_141180_MCD,E85,2,0
35_141180_MCD,NONE,2,2
35_145200_MCD,E45,2,2
35_145200_MCD,E85,2,2
35_145200_MCD,NONE,2,0
35_145522_MCW,E45,2,2
35_145522_MCW,E85,2,0
35_145522_MCW,NONE,2,2
35_149408_MCD,E45,2,2
35_149408_MCD,E85,2,2
35_149408_MCD,NONE,2,2
36_2928_MCW,E45,2,2
36_2928_MCW,E85,0,2
36_2928_MCW,NONE,2,2
36_2931_MCW,E45,2,2
36_2931_MCW,E85,2,2
36_2931_MCW,NONE,2,2
36_2932_MCW,E45,2,2
36_2932_MCW,E85,2,2
36_2932_MCW,NONE,2,2
36_8533_LPD,E45,1,1
36_8533_LPD,E85,1,1
36_8533_LPD,NONE,2,2
36_13091_MCW,E45,2,2
36_13091_MCW,E85,2,2
36_13091_MCW,NONE,2,2
36_13122_MCD,E45,2,0
36_13122_MCD,E85,2,0
36_13122_MCD,NONE,2,2
36_13239_LPD,E45,2,0
36_13239_LPD,E85,2,0
36_13239_LPD,NONE,2,2
36_13574_MCW,E45,2,2
36_13574_MCW,E85,2,2
36_13574_MCW,NONE,2,2
36_13575_MCW,E45,2,2
36_13575_MCW,E85,2,2
36_13575_MCW,NONE,2,2
36_14346_MCW,E45,2,0
36_14346_MCW,E85,2,0
36_14346_MCW,NONE,2,2
36_14347_MCW,E45,2,2
36_14347_MCW,E85,2,2
36_14347_MCW,NONE,2,2
36_14451_MCW,E45,3,3
36_14451_MCW,E85,3,3
36_14451_MCW,NONE,3,3
36_14563_MCW,E45,2,2
36_14563_MCW,E85,2,2
36_14563_MCW,NONE,2,2
36_20739_MCW,E45,2,2
36_20739_MCW,E85,2,2
36_20739_MCW,NONE,2,2
36_20760_MCW,E45,2,2
36_20760_MCW,E85,2,0
36_20760_MCW,NONE,2,2
36_21209_LPD,E45,1,1
36_21209_LPD,E85,1,1
36_21209_LPD,NONE,2,2
36_24202_MCD,E45,2,2
36_24202_MCD,E85,2,2
36_24202_MCD,NONE,2,2
36_24203_MCW,E45,2,2
36_24203_MCW,E85,2,2
36_24203_MCW,NONE,2,2
36_24219_MCW,E45,2,0
36_24219_MCW,E85,2,2
36_24219_MCW,NONE,2,2
36_24240_MCW,E45,2,2
36_24240_MCW,E85,2,2
36_24240_MCW,NONE,2,2
36_24403_MCW,E45,2,2
36_24403_MCW,E85,2,2
36_24403_MCW,NONE,2,2
36_24817_MCW,E45,2,2
36_24817_MCW,E85,2,2
36_24817_MCW,NONE,2,2
36_25195_LPD,E45,2,2
36_25195_LPD,E85,2,2
36_25195_LPD,NONE,2,2
36_25253_LPD,E45,3,2
36_25253_LPD,E85,3,2
36_25253_LPD,NONE,3,2
36_81141_MCW,E45,2,2
36_81141_MCW,E85,2,2
36_81141_MCW,NONE,2,2
36_82596_MCW,E45,2,2
36_82596_MCW,E85,2,2
36_82596_MCW,NONE,2,2
36_84334_LPD,E45,2,2
36_84334_LPD,E85,2,2
36_84334_LPD,NONE,2,2
36_87589_MCW,E45,2,2
36_87589_MCW,E85,2,2
36_87589_MCW,NONE,2,2
36_94106_MCW,E45,2,2
36_94106_MCW,E85,2,2
36_94106_MCW,NONE,2,2
36_130631_MCW,E45,2,2
36_130631_MCW,E85,2,2
36_130631_MCW,NONE,2,2
36_130881_MCD,E45,2,2
36_130881_MCD,E85,2,2
36_130881_MCD,NONE,2,2
36_133889_MCW,E45,2,2
36_133889_MCW,E85,2,2
36_133889_MCW,NONE,2,2
36_136495_LPD,E45,1,2
36_136495_LPD,E85,1,2
36_136495_LPD,NONE,0,2
36_137000_MCW,E45,2,2
36_137000_MCW,E85,2,2
36_137000_MCW,NONE,2,2
36_137444_MCW,E45,2,0
36_137444_MCW,E85,2,0
36_137444_MCW,NONE,2,2
36_137492_MCW,E45,3,2
36_137492_MCW,E85,3,0
36_137492_MCW,NONE,3,2
36_137506_MCW,E45,2,2
36_137506_MCW,E85,2,2
36_137506_MCW,NONE,2,2
36_141180_MCW,E45,2,0
36_141180_MCW,E85,2,0
36_141180_MCW,NONE,2,2
36_141226_MCW,E45,3,3
36_141226_MCW,E85,3,3
36_141226_MCW,NONE,3,3
36_149362_MCW,E45,2,2
36_149362_MCW,E85,2,2
36_149362_MCW,NONE,2,2
36_149408_MCW,E45,2,2
36_149408_MCW,E85,2,2
36_149408_MCW,NONE,2,2
37_2928_MCW,E45,2,2
37_2928_MCW,E85,0,2
37_2928_MCW,NONE,2,2
37_2931_MCW,E45,2,2
37_2931_MCW,E85,2,2
37_2931_MCW,NONE,2,2
37_2932_MCW,E45,2,2
37_2932_MCW,E85,2,2
37_2932_MCW,NONE,2,2
37_8508_MCW,E45,3,2
37_8508_MCW,E85,3,2
37_8508_MCW,NONE,3,2
37_8533_MCW,E45,2,2
37_8533_MCW,E85,2,2
37_8533_MCW,NONE,2,2
37_9024_MCW,E45,3,3
37_9024_MCW,E85,3,3
37_9024_MCW,NONE,3,3
37_9057_MCW,E45,3,3
37_9057_MCW,E85,3,3
37_9057_MCW,NONE,3,3
37_13032_MCW,E45,2,2
37_13032_MCW,E85,2,2
37_13032_MCW,NONE,2,2
37_13033_MCW,E45,2,2
37_13033_MCW,E85,2,2
37_13033_MCW,NONE,2,2
37_13091_MCW,E45,2,0
37_13091_MCW,E85,2,0
37_13091_MCW,NONE,2,2
37_13122_MCW,E45,2,0
37_13122_MCW,E85,2,0
37_13122_MCW,NONE,2,2
37_13239_MCW,E45,2,2
37_13239_MCW,E85,2,0
37_13239_MCW,NONE,2,2
37_13334_MCW,E45,2,2
37_13334_MCW,E85,2,2
37_13334_MCW,NONE,2,2
37_13574_MCW,E45,2,2
37_13574_MCW,E85,2,2
37_13574_MCW,NONE,2,2
37_13575_MCW,E45,2,2
37_13575_MCW,E85,2,2
37_13575_MCW,NONE,2,2
37_14291_MCW,E45,2,0
37_14291_MCW,E85,2,0
37_14291_MCW,NONE,2,2
37_14345_MCW,E45,3,1
37_14345_MCW,E85,3,1
37_14345_MCW,NONE,3,2
37_14346_MCW,E45,2,0
37_14346_MCW,E85,2,0
37_14346_MCW,NONE,2,2
37_14347_MCW,E45,2,2
37_14347_MCW,E85,2,2
37_14347_MCW,NONE,2,2
37_14451_MCW,E45,3,2
37_14451_MCW,E85,3,2
37_14451_MCW,NONE,3,3
37_14453_MCW,E45,2,3
37_14453_MCW,E85,2,3
37_14453_MCW,NONE,2,2
37_14563_MCW,E45,2,2
37_14563_MCW,E85,2,2
37_14563_MCW,NONE,2,2
37_14780_MCW,E45,2,3
37_14780_MCW,E85,2,3
37_14780_MCW,NONE,2,3
37_20739_MCW,E45,2,2
37_20739_MCW,E85,2,2
37_20739_MCW,NONE,2,2
37_20760_MCW,E45,2,0
37_20760_MCW,E85,2,0
37_20760_MCW,NONE,2,2
37_21112_MCD,E45,2,3
37_21112_MCD,E85,2,3
37_21112_MCD,NONE,2,3
37_21209_MCW,E45,2,3
37_21209_MCW,E85,2,3
37_21209_MCW,NONE,2,3
37_24202_MCW,E45,2,2
37_24202_MCW,E85,2,2
37_24202_MCW,NONE,2,2
37_24203_MCW,E45,2,2
37_24203_MCW,E85,2,2
37_24203_MCW,NONE,2,2
37_24240_MCW,E45,2,0
37_24240_MCW,E85,2,0
37_24240_MCW,NONE,2,2
37_24337_MCW,E45,2,2
37_24337_MCW,E85,2,2
37_24337_MCW,NONE,2,2
37_24361_MCW,E45,2,2
37_24361_MCW,E85,2,3
37_24361_MCW,NONE,2,2
37_24403_MCW,E45,2,2
37_24403_MCW,E85,2,2
37_24403_MCW,NONE,2,2
37_24482_MCW,E45,2,2
37_24482_MCW,E85,2,2
37_24482_MCW,NONE,2,2
37_24563_MCW,E45,2,2
37_24563_MCW,E85,2,2
37_24563_MCW,NONE,2,2
37_24758_MCD,E45,2,0
37_24758_MCD,E85,2,0
37_24758_MCD,NONE,2,2
37_24817_MCW,E45,2,2
37_24817_MCW,E85,2,2
37_24817_MCW,NONE,2,2
37_25053_MCW,E45,2,3
37_25053_MCW,E85,2,3
37_25053_MCW,NONE,2,3
37_25090_MCW,E45,3,3
37_25090_MCW,E85,3,3
37_25090_MCW,NONE,3,3
37_25172_MCW,E45,3,2
37_25172_MCW,E85,3,2
37_25172_MCW,NONE,3,2
37_25195_MCW,E45,2,3
37_25195_MCW,E85,2,3
37_25195_MCW,NONE,2,3
37_80413_MCW,E45,2,3
37_80413_MCW,E85,2,3
37_80413_MCW,NONE,2,3
37_81109_MCW,E45,2,2
37_81109_MCW,E85,2,2
37_81109_MCW,NONE,2,2
37_81141_MCW,E45,2,2
37_81141_MCW,E85,2,0
37_81141_MCW,NONE,2,2
37_82596_MCW,E45,2,2
37_82596_MCW,E85,2,2
37_82596_MCW,NONE,2,2
37_82600_MCW,E45,0,2
37_82600_MCW,E85,0,2
37_82600_MCW,NONE,2,3
37_84334_MCW,E45,2,2
37_84334_MCW,E85,2,0
37_84334_MCW,NONE,2,2
37_87589_MCW,E45,2,2
37_87589_MCW,E85,2,2
37_87589_MCW,NONE,2,2
37_94106_MCW,E45,2,0
37_94106_MCW,E85,2,0
37_94106_MCW,NONE,2,2
37_127780_MCW,E45,2,1
37_127780_MCW,E85,2,1
37_127780_MCW,NONE,2,2
37_130578_MCW,E45,2,0
37_130578_MCW,E85,2,0
37_130578_MCW,NONE,2,2
37_130631_MCW,E45,2,2
37_130631_MCW,E85,2,2
37_130631_MCW,NONE,2,2
37_130881_MCW,E45,2,2
37_130881_MCW,E85,2,2
37_130881_MCW,NONE,2,2
37_133151_MCW,E45,2,1
37_133151_MCW,E85,2,1
37_133151_MCW,NONE,2,2
37_133889_MCW,E45,2,2
37_133889_MCW,E85,2,2
37_133889_MCW,NONE,2,2
37_133913_MCW,E45,2,2
37_133913_MCW,E85,2,2
37_133913_MCW,NONE,2,2
37_136333_MCW,E45,3,3
37_136333_MCW,E85,3,3
37_136333_MCW,NONE,3,3
37_137000_MCW,E45,2,2
37_137000_MCW,E85,2,0
37_137000_MCW,NONE,2,2
37_137444_MCW,E45,2,0
37_137444_MCW,E85,2,0
37_137444_MCW,NONE,2,2
37_137471_MCW,E45,2,2
37_137471_MCW,E85,2,0
37_137471_MCW,NONE,2,2
37_137492_MCW,E45,3,0
37_137492_MCW,E85,3,0
37_137492_MCW,NONE,3,2
37_140916_MCW,E45,2,2
37_140916_MCW,E85,2,3
37_140916_MCW,NONE,2,2
37_141180_MCW,E45,2,0
37_141180_MCW,E85,2,2
37_141180_MCW,NONE,2,2
37_149321_MCW,E45,2,2
37_149321_MCW,E85,2,2
37_149321_MCW,NONE,2,2
38_2937_LPD,E45,2,2
38_2937_LPD,E85,2,2
38_2937_LPD,NONE,2,2
38_13033_LPD,E45,2,2
38_13033_LPD,E85,2,2
38_13033_LPD,NONE,2,2
38_13575_LPD,E45,2,2
38_13575_LPD,E85,2,2
38_13575_LPD,NONE,2,2
38_14563_LPD,E45,2,2
38_14563_LPD,E85,2,2
38_14563_LPD,NONE,2,2
38_24240_LPD,E45,2,0
38_24240_LPD,E85,2,0
38_24240_LPD,NONE,2,2
38_24482_LPD,E45,2,2
38_24482_LPD,E85,2,2
38_24482_LPD,NONE,2,2
38_24817_LPD,E45,2,2
38_24817_LPD,E85,2,2
38_24817_LPD,NONE,2,2
38_25195_LPD,E45,2,2
38_25195_LPD,E85,2,2
38_25195_LPD,NONE,2,2
38_88932_LPD,E45,2,2
38_88932_LPD,E85,2,0
38_88932_LPD,NONE,2,2
38_130578_LPD,E45,2,0
38_130578_LPD,E85,2,0
38_130578_LPD,NONE,2,2
38_137444_MCW,E45,2,0
38_137444_MCW,E85,2,0
38_137444_MCW,NONE,2,2
39_2931_MCW,E45,2,2
39_2931_MCW,E85,2,2
39_2931_MCW,NONE,2,2
39_8508_MCW,E45,3,2
39_8508_MCW,E85,3,0
39_8508_MCW,NONE,3,2
39_8959_MCW,E45,3,2
39_8959_MCW,E85,3,2
39_8959_MCW,NONE,3,2
39_9024_MCW,E45,3,3
39_9024_MCW,E85,3,3
39_9024_MCW,NONE,3,3
39_9157_MCW,E45,0,2
39_9157_MCW,E85,0,2
39_9157_MCW,NONE,2,2
39_13091_MCW,E45,2,0
39_13091_MCW,E85,2,0
39_13091_MCW,NONE,2,2
39_13239_MCW,E45,2,2
39_13239_MCW,E85,2,2
39_13239_MCW,NONE,2,2
39_13334_MCW,E45,2,2
39_13334_MCW,E85,2,2
39_13334_MCW,NONE,2,2
39_13575_MCW,E45,2,2
39_13575_MCW,E85,2,2
39_13575_MCW,NONE,2,2
39_14291_MCW,E45,2,0
39_14291_MCW,E85,2,0
39_14291_MCW,NONE,2,2
39_14347_MCW,E45,2,2
39_14347_MCW,E85,2,2
39_14347_MCW,NONE,2,2
39_14451_MCW,E45,3,3
39_14451_MCW,E85,3,2
39_14451_MCW,NONE,3,3
39_14452_MCW,E45,3,2
39_14452_MCW,E85,3,2
39_14452_MCW,NONE,3,2
39_20739_MCW,E45,2,2
39_20739_MCW,E85,2,2
39_20739_MCW,NONE,2,2
39_20760_MCW,E45,2,0
39_20760_MCW,E85,2,0
39_20760_MCW,NONE,2,2
39_21112_MCW,E45,2,3
39_21112_MCW,E85,2,3
39_21112_MCW,NONE,2,3
39_21178_MCW,E45,3,3
39_21178_MCW,E85,3,3
39_21178_MCW,NONE,3,3
39_21307_MCW,E45,2,2
39_21307_MCW,E85,2,3
39_21307_MCW,NONE,2,2
39_23546_MCW,E45,2,2
39_23546_MCW,E85,2,2
39_23546_MCW,NONE,2,2
39_24203_MCW,E45,2,2
39_24203_MCW,E85,2,2
39_24203_MCW,NONE,2,2
39_24240_MCW,E45,2,0
39_24240_MCW,E85,2,0
39_24240_MCW,NONE,2,2
39_24337_MCW,E45,2,2
39_24337_MCW,E85,2,2
39_24337_MCW,NONE,2,2
39_24360_MCW,E45,2,2
39_24360_MCW,E85,2,2
39_24360_MCW,NONE,2,2
39_24403_MCW,E45,2,2
39_24403_MCW,E85,2,2
39_24403_MCW,NONE,2,2
39_24482_MCW,E45,2,2
39_24482_MCW,E85,2,0
39_24482_MCW,NONE,2,2
39_24563_MCW,E45,2,2
39_24563_MCW,E85,2,2
39_24563_MCW,NONE,2,2
39_24817_MCW,E45,2,2
39_24817_MCW,E85,2,2
39_24817_MCW,NONE,2,2
39_25053_MCW,E45,2,2
39_25053_MCW,E85,2,3
39_25053_MCW,NONE,2,2
39_25090_MCW,E45,3,3
39_25090_MCW,E85,3,3
39_25090_MCW,NONE,3,3
39_25195_MCW,E45,2,3
39_25195_MCW,E85,2,3
39_25195_MCW,NONE,2,3
39_78642_MCW,E45,3,2
39_78642_MCW,E85,3,0
39_78642_MCW,NONE,3,3
39_81141_MCW,E45,2,2
39_81141_MCW,E85,2,0
39_81141_MCW,NONE,2,2
39_82596_MCW,E45,2,2
39_82596_MCW,E85,2,2
39_82596_MCW,NONE,2,2
39_82600_MCW,E45,0,2
39_82600_MCW,E85,0,2
39_82600_MCW,NONE,2,3
39_84334_MCW,E45,2,2
39_84334_MCW,E85,2,0
39_84334_MCW,NONE,2,2
39_94106_MCW,E45,2,0
39_94106_MCW,E85,2,0
39_94106_MCW,NONE,2,2
39_94115_MCW,E45,2,2
39_94115_MCW,E85,2,0
39_94115_MCW,NONE,2,2
39_127780_MCW,E45,2,1
39_127780_MCW,E85,2,1
39_127780_MCW,NONE,2,2
39_130631_MCW,E45,2,2
39_130631_MCW,E85,2,2
39_130631_MCW,NONE,2,2
39_130881_MCW,E45,2,2
39_130881_MCW,E85,2,2
39_130881_MCW,NONE,2,2
39_133889_MCW,E45,2,2
39_133889_MCW,E85,2,2
39_133889_MCW,NONE,2,2
39_136333_MCW,E45,3,3
39_136333_MCW,E85,3,3
39_136333_MCW,NONE,3,3
39_137000_MCW,E45,2,2
39_137000_MCW,E85,2,2
39_137000_MCW,NONE,2,2
39_137268_MCW,E45,3,2
39_137268_MCW,E85,3,2
39_137268_MCW,NONE,3,2
39_137444_MCW,E45,2,0
39_137444_MCW,E85,2,2
39_137444_MCW,NONE,2,2
39_137471_MCW,E45,2,2
39_137471_MCW,E85,2,0
39_137471_MCW,NONE,2,2
39_141180_MCW,E45,2,0
39_141180_MCW,E85,2,0
39_141180_MCW,NONE,2,2
39_141226_MCW,E45,3,3
39_141226_MCW,E85,3,3
39_141226_MCW,NONE,3,3
39_149408_MCW,E45,2,2
39_149408_MCW,E85,2,2
39_149408_MCW,NONE,2,2
40_13091_MCW,E45,2,0
40_13091_MCW,E85,2,0
40_13091_MCW,NONE,2,2
40_13334_MCW,E45,2,2
40_13334_MCW,E85,2,0
40_13334_MCW,NONE,2,2
40_14347_MCW,E45,2,2
40_14347_MCW,E85,2,2
40_14347_MCW,NONE,2,2
40_14451_MCW,E45,3,3
40_14451_MCW,E85,3,0
40_14451_MCW,NONE,3,3
40_20760_MCW,E45,2,0
40_20760_MCW,E85,2,0
40_20760_MCW,NONE,2,2
40_24240_MCW,E45,2,0
40_24240_MCW,E85,2,0
40_24240_MCW,NONE,2,2
40_25053_MCW,E45,2,3
40_25053_MCW,E85,2,2
40_25053_MCW,NONE,2,3
40_81141_MCW,E45,2,0
40_81141_MCW,E85,2,0
40_81141_MCW,NONE,2,2
40_82600_MCW,E45,0,2
40_82600_MCW,E85,0,2
40_82600_MCW,NONE,2,3
40_130881_MCW,E45,2,2
40_130881_MCW,E85,2,2
40_130881_MCW,NONE,2,2
40_133889_MCW,E45,2,2
40_133889_MCW,E85,2,2
40_133889_MCW,NONE,2,2
40_137000_MCW,E45,2,2
40_137000_MCW,E85,2,0
40_137000_MCW,NONE,2,2
40_137444_MCW,E45,2,0
40_137444_MCW,E85,2,2
40_137444_MCW,NONE,2,2
40_137471_MCW,E45,2,2
40_137471_MCW,E85,2,0
40_137471_MCW,NONE,2,2
40_137492_MCW,E45,3,0
40_137492_MCW,E85,3,0
40_137492_MCW,NONE,3,2
40_141180_MCW,E45,2,0
40_141180_MCW,E85,2,2
40_141180_MCW,NONE,2,2
41_8685_MCD,E45,3,2
41_8685_MCD,E85,3,2
41_8685_MCD,NONE,3,2
41_9024_MHD,E45,3,3
41_9024_MHD,E85,3,3
41_9024_MHD,NONE,3,3
41_13651_MCD,E45,2,3
41_13651_MCD,E85,2,3
41_13651_MCD,NONE,2,3
41_13655_MCD,E45,3,2
41_13655_MCD,E85,3,2
41_13655_MCD,NONE,3,2
41_14234_MHD,E45,3,2
41_14234_MHD,E85,3,2
41_14234_MHD,NONE,3,2
41_14452_MHD,E45,3,3
41_14452_MHD,E85,3,2
41_14452_MHD,NONE,3,2
41_21178_MCD,E45,3,3
41_21178_MCD,E85,3,3
41_21178_MCD,NONE,3,3
41_24402_MCD,E45,3,2
41_24402_MCD,E85,3,2
41_24402_MCD,NONE,3,2
41_24619_MCD,E45,3,2
41_24619_MCD,E85,3,2
41_24619_MCD,NONE,3,2
41_25120_MCD,E45,3,2
41_25120_MCD,E85,3,2
41_25120_MCD,NONE,3,2
41_85910_MCD,E45,2,1
41_85910_MCD,E85,0,3
41_85910_MCD,NONE,2,2
41_136333_MCD,E45,3,2
41_136333_MCD,E85,3,0
41_136333_MCD,NONE,3,3
41_137268_MCD,E45,3,2
41_137268_MCD,E85,3,2
41_137268_MCD,NONE,3,2
41_137417_MCD,E45,2,0
41_137417_MCD,E85,2,2
41_137417_MCD,NONE,2,2
41_137492_MHD,E45,3,2
41_137492_MHD,E85,3,2
41_137492_MHD,NONE,3,2
42_2778_MCW,E45,2,2
42_2778_MCW,E85,2,2
42_2778_MCW,NONE,2,2
42_2931_MCW,E45,2,0
42_2931_MCW,E85,2,0
42_2931_MCW,NONE,2,2
42_13091_MCW,E45,2,2
42_13091_MCW,E85,2,2
42_13091_MCW,NONE,2,2
42_13450_MCW,E45,2,2
42_13450_MCW,E85,0,2
42_13450_MCW,NONE,0,2
42_13482_MCW,E45,1,1
42_13482_MCW,E85,1,1
42_13482_MCW,NONE,2,2
42_13575_MCW,E45,2,2
42_13575_MCW,E85,2,1
42_13575_MCW,NONE,2,2
42_14347_MCW,E45,2,2
42_14347_MCW,E85,2,0
42_14347_MCW,NONE,2,2
42_14563_MCW,E45,2,2
42_14563_MCW,E85,2,1
42_14563_MCW,NONE,2,2
42_24203_MCW,E45,2,2
42_24203_MCW,E85,2,1
42_24203_MCW,NONE,2,2
42_24240_MCW,E45,2,2
42_24240_MCW,E85,2,2
42_24240_MCW,NONE,2,2
42_24360_MCW,E45,2,2
42_24360_MCW,E85,2,0
42_24360_MCW,NONE,2,2
42_24482_MCW,E45,2,2
42_24482_MCW,E85,2,1
42_24482_MCW,NONE,2,2
42_24483_MCW,E45,2,2
42_24483_MCW,E85,2,2
42_24483_MCW,NONE,0,2
42_24563_MCW,E45,2,2
42_24563_MCW,E85,2,2
42_24563_MCW,NONE,2,2
42_24817_MCW,E45,2,0
42_24817_MCW,E85,2,1
42_24817_MCW,NONE,2,2
42_25195_MCW,E45,2,3
42_25195_MCW,E85,2,1
42_25195_MCW,NONE,2,3
42_81141_MCW,E45,2,0
42_81141_MCW,E85,2,2
42_81141_MCW,NONE,2,2
42_82596_MCW,E45,2,2
42_82596_MCW,E85,2,1
42_82596_MCW,NONE,2,2
42_84334_MCW,E45,2,0
42_84334_MCW,E85,2,2
42_84334_MCW,NONE,2,2
42_88932_MCW,E45,2,2
42_88932_MCW,E85,2,2
42_88932_MCW,NONE,2,2
42_94115_MCW,E45,2,0
42_94115_MCW,E85,2,2
42_94115_MCW,NONE,2,2
42_133652_MCW,E45,2,0
42_133652_MCW,E85,2,2
42_133652_MCW,NONE,2,2
42_133889_MCW,E45,2,2
42_133889_MCW,E85,2,0
42_133889_MCW,NONE,2,2
42_137000_MCW,E45,2,0
42_137000_MCW,E85,2,2
42_137000_MCW,NONE,2,2
42_137244_MCW,E45,2,0
42_137244_MCW,E85,2,2
42_137244_MCW,NONE,2,2
42_137246_MCW,E45,2,2
42_137246_MCW,E85,2,1
42_137246_MCW,NONE,2,2
43_2331_MCD,E45,2,2
43_2331_MCD,E85,2,2
43_2331_MCD,NONE,2,2
43_8959_MCD,E45,3,2
43_8959_MCD,E85,3,2
43_8959_MCD,NONE,3,2
43_9024_MCD,E45,3,3
43_9024_MCD,E85,3,3
43_9024_MCD,NONE,3,3
43_13334_MCW,E45,2,2
43_13334_MCW,E85,2,0
43_13334_MCW,NONE,2,2
43_14451_MCD,E45,3,2
43_14451_MCD,E85,3,2
43_14451_MCD,NONE,3,2
43_14498_MCD,E45,2,3
43_14498_MCD,E85,2,3
43_14498_MCD,NONE,2,3
43_14528_MCW,E45,3,2
43_14528_MCW,E85,3,2
43_14528_MCW,NONE,3,2
43_20674_MCW,E45,3,2
43_20674_MCW,E85,3,2
43_20674_MCW,NONE,3,2
43_20740_MCD,E45,2,2
43_20740_MCD,E85,2,2
43_20740_MCD,NONE,3,3
43_20824_MCD,E45,2,2
43_20824_MCD,E85,2,2
43_20824_MCD,NONE,2,2
43_21112_MCD,E45,2,3
43_21112_MCD,E85,2,3
43_21112_MCD,NONE,2,3
43_21178_MCD,E45,3,3
43_21178_MCD,E85,3,3
43_21178_MCD,NONE,3,3
43_25020_MCD,E45,2,2
43_25020_MCD,E85,2,2
43_25020_MCD,NONE,2,2
43_25054_MCD,E45,2,3
43_25054_MCD,E85,2,3
43_25054_MCD,NONE,2,3
43_25090_MCD,E45,3,3
43_25090_MCD,E85,3,3
43_25090_MCD,NONE,3,3
43_25172_MCW,E45,3,2
43_25172_MCW,E85,3,2
43_25172_MCW,NONE,3,2
43_81101_MCD,E45,2,2
43_81101_MCD,E85,3,0
43_81101_MCD,NONE,3,0
43_84334_MCW,E45,2,0
43_84334_MCW,E85,2,0
43_84334_MCW,NONE,2,2
43_94115_MCW,E45,2,2
43_94115_MCW,E85,2,0
43_94115_MCW,NONE,2,2
43_128648_MCD,E45,2,2
43_128648_MCD,E85,2,2
43_128648_MCD,NONE,2,2
43_129875_MCD,E45,2,2
43_129875_MCD,E85,2,2
43_129875_MCD,NONE,2,2
43_137000_MCD,E45,2,2
43_137000_MCD,E85,2,0
43_137000_MCD,NONE,2,2
