FID,Field1,Field2,Field3,Field4,Longitude,Latitude
1962,Stand_135_GNN_29026,-2017975.000000000000000,2612220.000000000000000,1676.894246419999900,-121.574661774000010,44.042310486600002
1963,Stand_1_GNN_78788,-2023610.000000000000000,2611750.000000000000000,2033.307169600000000,-121.641096413000000,44.024794884999999
1964,Stand_66_GNN_8644,-2017938.000000000000000,2611644.000000000000000,1625.453149409999900,-121.572297813000010,44.037419056700003
1965,Stand_97_GNN_2932,-2022482.872340000000000,2608331.170210000100000,1708.827339330000100,-121.616100249000000,43.997937588500001
1966,Stand_2_GNN_1063,-2017910.000000000000000,2610230.000000000000000,1604.259073890000100,-121.567254266000010,44.025261534099997
1967,Stand_1_GNN_78787,-2023692.222220000100000,2611835.555559999800000,2038.414589210000000,-121.642373893000000,44.025337819299999
1968,Stand_86_GNN_93088,-2023350.000000000000000,2612490.000000000000000,2043.644165040000000,-121.640428567000000,44.031812440200000
1969,Stand_10_GNN_8994,-2024664.000000000000000,2613102.000000000000000,2080.744189449999800,-121.658326254000000,44.033960123500002
1970,Stand_72_GNN_145200,-2020275.000000000000000,2612835.000000000000000,1844.949768069999900,-121.604470847000000,44.042139872900002
1971,Stand_75_GNN_137526,-2020635.000000000000000,2614736.250000000000000,1868.330352780000100,-121.615154749000000,44.057715647300000
1972,Stand_61_GNN_20888,-2023855.000000000000000,2613545.000000000000000,2007.942362470000000,-121.650043509000000,44.039723833799997
1973,Stand_123_GNN_137492,-2021347.500000000000000,2613270.000000000000000,1856.772033689999900,-121.618865166000010,44.043339283700000
1974,Stand_30_GNN_83057,-2023443.000000000000000,2610244.500000000000000,2069.762005610000000,-121.634059597000000,44.012181599100003
1975,Stand_203_GNN_24817,-2023153.636359999900000,2607777.272729999900000,1937.972500890000000,-121.622344107000000,43.991548148100001
1976,Stand_132_GNN_25253,-2022994.285710000000000,2608804.285710000000000,2001.596627370000100,-121.623845229000000,44.000805490600001
1977,Stand_37_GNN_136333,-2019642.000000000000000,2607612.000000000000000,1826.608666990000100,-121.579439738999990,43.998500266199997
1978,Stand_263_GNN_14600,-2025660.000000000000000,2612880.000000000000000,1957.355346679999900,-121.669601890000000,44.029658531099997
1979,Stand_141_GNN_78787,-2023737.692310000100000,2609379.230769999800000,2152.857891380000200,-121.634728600000000,44.003998727199999
1980,Stand_3_GNN_20951,-2023530.000000000000000,2615100.000000000000000,2101.599853520000100,-121.651313269000000,44.053941499300002
1981,Stand_276_GNN_78626,-2018490.000000000000000,2611410.000000000000000,1733.499755860000100,-121.578181052000010,44.034079909200003
1982,Stand_19_GNN_14346,-2023230.000000000000000,2612730.000000000000000,1968.333129879999900,-121.639781454000000,44.034173699199997
1983,Stand_22_GNN_145614,-2024820.000000000000000,2611350.000000000000000,2054.244262690000100,-121.654359066000000,44.018444635300000
1984,Stand_19_GNN_14345,-2023050.000000000000000,2612670.000000000000000,1957.149780270000100,-121.637409252000000,44.034085318899997
1985,Stand_116_GNN_14452,-2021540.000000000000000,2612060.000000000000000,1827.689743770000000,-121.617153724999990,44.032420209999998
1986,Stand_116_GNN_14451,-2021295.000000000000000,2612145.000000000000000,1879.671997070000100,-121.614480619999990,44.033740034499999
1987,Stand_51_GNN_25306,-2019420.000000000000000,2610240.000000000000000,1633.666503910000100,-121.585508641000000,44.021747458400000
1988,Stand_4_GNN_25119,-2025966.878049999900000,2613744.439019999900000,2025.000850919999900,-121.676192593000000,44.036395094200003
1989,Stand_66_GNN_13505,-2017890.000000000000000,2611605.000000000000000,1625.864624020000100,-121.571588664999990,44.037196330699999
1990,Stand_266_GNN_137267,-2022480.000000000000000,2614710.000000000000000,2030.377563479999900,-121.637337899000000,44.053080778999998
1991,Stand_43_GNN_25090,-2018880.000000000000000,2608410.000000000000000,1793.566406250000000,-121.572902695000000,44.007215468500000
1992,Stand_136_GNN_8711,-2017484.210530000000000,2611861.578950000000000,1722.241333010000100,-121.567544780000010,44.040381896400000
1993,Stand_91_GNN_8734,-2026106.086960000000000,2612664.130429999900000,1940.139879310000000,-121.674262518000010,44.026725307400000
1994,Stand_264_GNN_9024,-2020935.000000000000000,2610519.545450000100000,1787.975058820000000,-121.604719495000000,44.020548939199998
1995,Stand_264_GNN_9023,-2021490.000000000000000,2609880.000000000000000,1919.955322269999900,-121.609284517000010,44.013695809200001
1996,Stand_94_GNN_2932,-2024895.000000000000000,2608005.000000000000000,1976.169219970000100,-121.644102614999990,43.989355433400000
1997,Stand_148_GNN_128648,-2021505.000000000000000,2607180.000000000000000,1969.160888680000000,-121.600472002000000,43.990321752900002
1998,Stand_69_GNN_11891,-2018642.500000000000000,2613342.500000000000000,1780.451639810000000,-121.586456981000000,44.050422724599997
1999,Stand_69_GNN_11892,-2018807.307689999900000,2613510.000000000000000,1776.366041920000000,-121.589004407000000,44.051477603199999
2000,Stand_91_GNN_87958,-2026272.000000000000000,2612754.000000000000000,1952.997546390000000,-121.676564367000000,44.027104891000000
2001,Stand_121_GNN_145522,-2020117.500000000000000,2614275.000000000000000,1841.872039789999900,-121.607369742000000,44.054964023600000
2002,Stand_227_GNN_13239,-2021160.000000000000000,2608350.000000000000000,1863.733154300000000,-121.600207019000000,44.001258350999997
2003,Stand_39_GNN_13334,-2020160.000000000000000,2607035.000000000000000,1836.309061689999900,-121.583767702000000,43.992277196600000
2004,Stand_4_GNN_2928,-2026530.000000000000000,2613330.000000000000000,1971.655273440000000,-121.681601771000000,44.031465300900003
2005,Stand_243_GNN_20844,-2019840.000000000000000,2609070.000000000000000,1778.755371100000000,-121.586680890000000,44.010631558599997
2006,Stand_36_GNN_20760,-2021250.000000000000000,2608350.000000000000000,1880.388671879999900,-121.601292611000010,44.001043559999999
2007,Stand_179_GNN_24218,-2020410.000000000000000,2614530.000000000000000,1864.788696290000000,-121.611750857999990,44.056470013199998
2008,Stand_283_GNN_24619,-2020320.000000000000000,2610150.000000000000000,1767.344238279999900,-121.596068225000000,44.018822283299997
2009,Stand_180_GNN_20760,-2021910.000000000000000,2610210.000000000000000,1922.988647460000000,-121.615451161000000,44.015545441999997
2010,Stand_80_GNN_25150,-2022280.000000000000000,2610324.000000000000000,1978.415323890000100,-121.620294861999990,44.015647193100001
2011,Stand_95_GNN_129921,-2024505.857140000000000,2608644.428570000000000,2148.238037109999800,-121.641542547000000,43.995812002299999
2012,Stand_194_GNN_14347,-2021340.000000000000000,2607120.000000000000000,1977.921997070000100,-121.598282283000000,43.990196883099998
2013,Stand_72_GNN_24441,-2019990.000000000000000,2612580.000000000000000,1824.499755860000100,-121.600181332999990,44.040615785000000
2014,Stand_105_GNN_88932,-2019660.000000000000000,2607375.000000000000000,1812.222045900000000,-121.578868261000000,43.996408628799998
2015,Stand_267_GNN_135658,-2021775.000000000000000,2614785.000000000000000,1980.177551270000100,-121.629078543000010,44.055413861100000
2016,Stand_75_GNN_14451,-2020518.461540000000000,2614809.230769999800000,1875.734835109999900,-121.613991308000000,44.058624833800003
2017,Stand_75_GNN_14452,-2020448.571430000000000,2614684.285710000000000,1871.001395090000000,-121.612730950000000,44.057711638599997
2018,Stand_237_GNN_12833,-2021700.000000000000000,2610660.000000000000000,1852.788655600000100,-121.614417428000000,44.019936621699998
2019,Stand_35_GNN_133913,-2021370.000000000000000,2608830.000000000000000,1911.088623050000000,-121.604338829000000,44.004906203700003
2020,Stand_4_GNN_137243,-2026650.000000000000000,2613820.000000000000000,1958.607177730000100,-121.684687334000000,44.035412750200003
2021,Stand_47_GNN_8533,-2020230.000000000000000,2609460.000000000000000,1790.744262700000000,-121.592684500999990,44.013072465100002
2022,Stand_54_GNN_20775,-2017845.000000000000000,2610075.000000000000000,1547.560974120000100,-121.565954170000000,44.024076469699999
2023,Stand_273_GNN_12835,-2018010.000000000000000,2610450.000000000000000,1698.733154300000000,-121.569193070000000,44.026925088500001
2024,Stand_295_GNN_128648,-2019780.000000000000000,2611680.000000000000000,1794.322021480000100,-121.594648425000000,44.033336820199999
2025,Stand_129_GNN_24981,-2021560.000000000000000,2609630.000000000000000,1925.544270830000000,-121.609295991000000,44.011367725800000
2026,Stand_39_GNN_84334,-2020204.285710000000000,2607081.428570000000000,1865.550589429999900,-121.584456344000000,43.992572910500002
2027,Stand_242_GNN_2331,-2020200.000000000000000,2609940.000000000000000,1777.633056639999900,-121.593920994000000,44.017293311800003
2028,Stand_294_GNN_137000,-2020221.428570000000000,2608275.000000000000000,1812.506940570000100,-121.588635768000000,44.002849472999998
2029,Stand_89_GNN_136333,-2018490.000000000000000,2607180.000000000000000,1765.521972660000100,-121.564106581999990,43.997512087099999
2030,Stand_39_GNN_9024,-2020320.000000000000000,2606850.000000000000000,1875.633178710000000,-121.585081815000000,43.990296426599997
2031,Stand_99_GNN_2928,-2020980.000000000000000,2608740.000000000000000,1847.622070310000000,-121.599334588000000,44.005059056900002
2032,Stand_268_GNN_25253,-2025153.529410000000000,2610008.823530000200000,2143.017420149999900,-121.653905784000000,44.006055582099997
2033,Stand_86_GNN_85910,-2022840.000000000000000,2612220.000000000000000,1947.121948239999900,-121.633373976000000,44.030697596700001
2034,Stand_67_GNN_24337,-2018820.000000000000000,2612880.000000000000000,1706.799804690000000,-121.587059052000000,44.046000970100003
2035,Stand_269_GNN_25253,-2024580.000000000000000,2611290.000000000000000,2058.933105470000100,-121.651263588000010,44.018499994800003
2036,Stand_199_GNN_81141,-2019060.000000000000000,2608920.000000000000000,1787.877563479999900,-121.576771296000000,44.011195086699999
2037,Stand_72_GNN_8533,-2020045.000000000000000,2612665.000000000000000,1835.584960940000000,-121.601128382000000,44.041219301500000
2038,Stand_284_GNN_81109,-2020890.000000000000000,2609160.000000000000000,1879.233154300000000,-121.599647694000000,44.008904326500002
2039,Stand_100_GNN_14528,-2021351.250000000000000,2606962.500000000000000,1953.665039060000000,-121.597893574000000,43.988808645600002
2040,Stand_261_GNN_80265,-2023110.000000000000000,2613930.000000000000000,2032.255371089999900,-121.642338155000000,44.044832769899998
2041,Stand_39_GNN_24482,-2019894.000000000000000,2606424.000000000000000,1805.045373539999900,-121.578526536000000,43.987629934399997
2042,Stand_273_GNN_12109,-2018115.000000000000000,2610465.000000000000000,1695.394226080000000,-121.570510101000000,44.026804458000001
2043,Stand_290_GNN_132244,-2018280.000000000000000,2613420.000000000000000,1816.766479489999900,-121.582339164999990,44.051957398200003
2044,Stand_73_GNN_132244,-2019750.000000000000000,2614254.000000000000000,1837.384277339999900,-121.602863432000010,44.055659786800000
2045,Stand_242_GNN_29476,-2020260.000000000000000,2609925.000000000000000,1778.294250490000000,-121.594594951000000,44.017020484000000
2046,Stand_135_GNN_85910,-2018015.000000000000000,2611880.000000000000000,1582.770161940000000,-121.574012743000000,44.039275739300002
2047,Stand_132_GNN_14563,-2022630.000000000000000,2608710.000000000000000,1981.077575680000100,-121.619137201000000,44.000860623999998
2048,Stand_30_GNN_24440,-2023600.000000000000000,2609900.000000000000000,2136.036783860000000,-121.634804493999990,44.008828839099998
2049,Stand_53_GNN_14408,-2018350.000000000000000,2610580.000000000000000,1700.644287110000100,-121.573728732000010,44.027238378299998
2050,Stand_223_GNN_25120,-2020575.000000000000000,2614185.000000000000000,1847.538696290000000,-121.612592238999990,44.053093663900000
2051,Stand_224_GNN_2946,-2020410.000000000000000,2612700.000000000000000,1827.388671879999900,-121.605650242000000,44.040650606900002
2052,Stand_61_GNN_14525,-2024030.000000000000000,2614205.000000000000000,2062.959045409999800,-121.654359013000000,44.045009900899998
2053,Stand_273_GNN_24361,-2018070.000000000000000,2610390.000000000000000,1681.633178710000000,-121.569717477000000,44.026263352299999
2054,Stand_4_GNN_145522,-2026320.000000000000000,2612610.000000000000000,1959.255371089999900,-121.676662302000000,44.025745493000002
2055,Stand_4_GNN_145521,-2026820.000000000000000,2613120.000000000000000,1875.825724280000000,-121.684398583000000,44.028956104000002
2056,Stand_244_GNN_14525,-2021955.000000000000000,2614830.000000000000000,1999.616455079999900,-121.631401425000010,44.055372733600002
2057,Stand_19_GNN_8734,-2024040.000000000000000,2612970.000000000000000,2030.641418460000100,-121.650356293000000,44.034311589700003
2058,Stand_2_GNN_134808,-2017890.000000000000000,2610150.000000000000000,1569.466430660000000,-121.566746738000010,44.024617595599999
2059,Stand_283_GNN_21178,-2019863.571430000000000,2610079.285710000000000,1732.781555179999900,-121.590325656999990,44.019300023699998
2060,Stand_115_GNN_13651,-2020350.000000000000000,2611502.142860000000000,1759.347412110000100,-121.600934479000000,44.030439067600000
2061,Stand_179_GNN_141226,-2020395.000000000000000,2614605.000000000000000,1868.760925300000100,-121.611819869000000,44.057154171699999
2062,Stand_57_GNN_133151,-2019198.000000000000000,2612982.000000000000000,1736.037597660000100,-121.591961463999990,44.045980937899998
2063,Stand_8_GNN_13970,-2025420.000000000000000,2612610.000000000000000,1975.355346679999900,-121.665804515000000,44.027899279300001
2064,Stand_263_GNN_20888,-2025630.000000000000000,2613210.000000000000000,1989.621948239999900,-121.670342336000000,44.032582395299997
2065,Stand_132_GNN_145200,-2022990.000000000000000,2608620.000000000000000,1998.844238279999900,-121.623179282000000,43.999222891800002
2066,Stand_96_GNN_14563,-2023536.000000000000000,2607828.000000000000000,1960.428662110000000,-121.627124310000000,43.991073237099997
2067,Stand_108_GNN_9157,-2021778.000000000000000,2610810.000000000000000,1870.679785159999900,-121.615858470000010,44.021046937900003
2068,Stand_102_GNN_94106,-2020672.500000000000000,2607180.000000000000000,1899.246994020000100,-121.590431572000000,43.992308130399998
2069,Stand_53_GNN_13424,-2018331.428570000000000,2610259.285710000000000,1627.356968470000100,-121.572437273000010,44.024510081899997
2070,Stand_91_GNN_150017,-2025922.500000000000000,2612767.500000000000000,1955.652587889999900,-121.672393021999990,44.028058055800003
2071,Stand_105_GNN_13450,-2019600.000000000000000,2607420.000000000000000,1812.421997070000100,-121.578294263000000,43.996940697100001
2072,Stand_4_GNN_141067,-2026380.000000000000000,2612760.000000000000000,1969.088623050000000,-121.677887330000000,44.026898232000001
2073,Stand_171_GNN_14451,-2021010.000000000000000,2615070.000000000000000,1881.799804690000000,-121.620794820000000,44.059705073200000
2074,Stand_286_GNN_24337,-2021640.000000000000000,2611800.000000000000000,1799.833129879999900,-121.617493595000000,44.029933955300002
2075,Stand_8_GNN_21148,-2025578.181820000100000,2612536.363640000100000,1966.734108670000100,-121.667466950000000,44.026884385999999
2076,Stand_0_GNN_130881,-2023650.000000000000000,2607450.000000000000000,1915.755371089999900,-121.627239131000000,43.987533837599997
2077,Stand_221_GNN_9024,-2019260.000000000000000,2614165.000000000000000,1807.642374670000000,-121.596651589999990,44.056059894599997
2078,Stand_145_GNN_87655,-2025870.000000000000000,2610360.000000000000000,1933.783142090000000,-121.663719415000000,44.007376925199999
2079,Stand_75_GNN_21112,-2020860.000000000000000,2615040.000000000000000,1880.577575680000100,-121.618883973000000,44.059804027699997
2080,Stand_133_GNN_13091,-2023140.000000000000000,2608440.000000000000000,2023.199707029999900,-121.624388442000000,43.997308807899998
2081,Stand_96_GNN_145200,-2023700.689659999900000,2608092.413790000100000,2033.475628030000100,-121.629991795000000,43.992965122299999
