stand,climateScenario,none,first,second,both
108,Ensemble_rcp85,140.37926760366614,137.0412001863553,126.7563438195057,131.9889900412362
109,NONE,55.875072511032286,46.7853477963189,48.211186967254335,46.96357769268583
109,Ensemble_rcp45,54.44923334009685,48.21118696725433,43.39897976534725,47.230922537236225
109,Ensemble_rcp85,56.40976220013307,53.8254287028126,38.94323235617402,50.171715827290555
110,NONE,57.752841667000006,30.298029243764613,30.298029243764613,30.298029243764613
110,Ensemble_rcp45,57.752841667000006,51.88870697465846,50.467098564393844,55.88698062852769
110,Ensemble_rcp85,53.75456801313078,55.88698062852769,26.477456641178456,55.88698062852769
111,NONE,202.06095362697783,120.29380236114831,120.74705707991676,120.65640613616307
111,Ensemble_rcp45,199.8853309768893,194.6275762391752,169.5172648194027,194.6275762391752
111,Ensemble_rcp85,202.60485928949998,197.07515172052484,125.91416087387717,190.72958565776645
112,NONE,154.67791814561986,113.49042598823964,120.23510265156611,107.9148266132231
112,Ensemble_rcp45,144.60586766171897,91.27795751035119,113.40049696606197,107.73496856886773
112,Ensemble_rcp85,153.41891183513223,107.9148266132231,114.03000012130578,106.20617519184708
113,NONE,31.388702464439728,15.694351232219866,15.694351232219866,15.694351232219866
113,Ensemble_rcp45,33.89608402225,31.85303238255274,16.62301106844589,31.017238529949317
113,Ensemble_rcp85,33.89608402225,31.85303238255274,25.723877463460962,26.466805332441783
114,NONE,45.26707479302345,35.422584740948444,37.09263216049688,33.6646400887922
114,Ensemble_rcp45,46.58553328214063,30.588236947518762,37.707912788751564,30.06085355187189
114,Ensemble_rcp85,48.07978623647345,38.05950171918282,37.883707253967195,36.30155706702658
115,NONE,320.74726373864644,238.55577740561804,243.0207251110708,238.1912918786423
115,Ensemble_rcp45,290.768329144892,295.7800051408083,257.23566066312446,278.3758212277169
115,Ensemble_rcp85,291.5884215805875,304.61877916996997,260.9716373146257,246.30109485385236
116,NONE,76.5326698172888,62.91475703841178,62.460826612449196,60.46353273821391
116,Ensemble_rcp45,76.35109764690377,65.0936230830321,65.81991176457218,63.91340397552942
116,Ensemble_rcp85,73.71830117632088,64.54890657187701,67.90799172399998,65.91069784976472
117,NONE,76.82263943010048,49.37325086342883,49.5514936463293,50.79919312663255
117,Ensemble_rcp45,83.50674378886792,76.28791108139909,71.11887037728559,72.27744846613862
117,Ensemble_rcp85,84.13059352901955,79.22891699925675,69.15819976538047,77.53561056170233
118,NONE,110.28615693634745,90.10188089358641,90.55648170536031,90.37464138065073
118,Ensemble_rcp45,109.83155612457355,106.1947496303824,101.28506086322429,95.28433014780882
118,Ensemble_rcp85,109.28603515044489,106.19474963038238,98.10285518080698,103.0125439479651
119,NONE,113.50625380192504,82.5418905399219,95.65935855005003,87.98519359174375
119,Ensemble_rcp45,112.61390903933128,105.65361989110002,91.82227607089688,98.06868940905312
119,Ensemble_rcp85,112.16773665803441,107.97371627384376,93.87466902486251,105.02897855728436
120,NONE,38.38250073872217,31.435441781487395,36.29838305155174,28.65661819859348
120,Ensemble_rcp45,37.51411836906782,25.269926956941525,30.567059411833046,28.91713290948978
120,Ensemble_rcp85,36.81941247334435,28.91713290948978,32.824853572934344,28.91713290948978
121,NONE,133.2929339441217,115.44280348996274,116.78829071012547,115.26340519394105
121,Ensemble_rcp45,185.9463338264901,178.860101133633,143.60833596536932,177.78371135750282
121,Ensemble_rcp85,186.6639270105769,155.8074200948448,143.24953937332594,157.06320816699667
122,NONE,143.08702511901868,107.95681548868454,101.32012601192116,107.33739113751999
122,Ensemble_rcp45,130.34458132363312,124.59278377710483,125.03522974222241,113.44314545614235
122,Ensemble_rcp85,134.2381058166676,126.00861086548102,123.61940265384622,126.5395460236221
123,NONE,278.4290018780583,261.9195899077247,230.8640473905566,220.69068001424301
123,Ensemble_rcp45,261.2949094547932,255.94050557252265,192.40157950291456,202.03950649100116
123,Ensemble_rcp85,246.65953884325404,239.87729392571157,227.9191252553078,236.84313172575838
124,NONE,98.64874876329232,64.59786007359486,66.48458477671794,64.86739217404102
124,Ensemble_rcp45,121.19960116728717,97.66046439498973,94.87529935704615,86.16042810928718
124,Ensemble_rcp85,121.82850940166153,103.85970270525127,95.05498742401025,92.44951045303077
125,NONE,111.55683979502723,104.33950431308058,93.91446417249097,93.55805254375286
125,Ensemble_rcp45,125.72420203736695,129.19921541756347,122.2491886571704,122.24918865717042
125,Ensemble_rcp85,121.62546830687872,121.62546830687872,121.53636539969419,119.21968981289652
126,NONE,80.98101551696028,72.87390606587418,65.57750755989666,65.75766554769856
126,Ensemble_rcp45,74.31516996828947,79.62983060844593,79.9000675901488,78.36872469383252
126,Ensemble_rcp85,73.50445902318086,73.50445902318086,72.24335310856745,70.26161524274642
127,NONE,20.735376631681042,17.24968831859673,16.17716883764771,16.71342857812222
127,Ensemble_rcp45,16.445298707884966,18.769090916607844,20.37787013803137,19.841610397556863
127,Ensemble_rcp85,17.160311695184312,17.160311695184312,17.160311695184312,17.160311695184312
128,NONE,86.49501184590214,80.05484550370467,79.16037795617724,76.47697531359496
128,Ensemble_rcp45,89.44675475274265,90.96734958353927,86.31611833639666,79.87595199419918
128,Ensemble_rcp85,74.77748697329285,74.77748697329285,64.04387640296373,59.750432174832085
129,NONE,86.54519997958492,77.01055930386792,81.04444574359435,80.58604955726179
129,Ensemble_rcp45,90.4874071820448,85.7200868441863,78.11071015106603,80.67772879452828
129,Ensemble_rcp85,89.93733175844575,85.44504913238679,80.31101184546225,78.0190309137995
130,NONE,56.28095756320946,47.25389726665541,41.54289993618243,46.14854294462838
130,Ensemble_rcp45,54.80715180050676,44.67473718192568,45.04318862260135,46.79333296581082
130,Ensemble_rcp85,61.99195489368245,57.84687618608109,53.33334603780406,58.21532762675676
131,NONE,119.87888053100491,106.14465370233896,111.23814179773824,105.59892283497476
131,Ensemble_rcp45,117.60500191698738,100.96021046237898,103.23408907639654,97.14009439082952
131,Ensemble_rcp85,117.24118133874457,104.68937138936774,104.68937138936778,101.6878516188646
132,NONE,94.70747008670288,89.38073916666909,92.36009713889136,91.63782853956477
132,Ensemble_rcp45,100.93703675589497,100.84675318097915,99.67306670707339,97.23541018434607
132,Ensemble_rcp85,96.0617237104403,96.0617237104403,89.74187346633241,89.74187346633241
133,NONE,107.62945651000553,99.5663069903166,78.36656555652763,78.36656555652762
133,Ensemble_rcp45,104.7303465703421,87.69807567481934,101.83123663067865,88.42285315973521
133,Ensemble_rcp85,104.7303465703421,104.7303465703421,104.7303465703421,104.7303465703421
134,NONE,29.117534770151973,19.382188798368635,23.099320896685914,19.205182507972577
134,Ensemble_rcp45,27.25896872099334,23.71884291307212,23.36483033228,23.09932089668591
134,Ensemble_rcp85,28.144000172973637,24.692377510250452,23.36483033228,23.27632718708197
135,NONE,105.21978787258742,82.77289979310214,84.52656292431192,81.63301875781576
135,Ensemble_rcp45,105.57052049882941,74.00458413705316,70.3218915615126,73.39080204112972
135,Ensemble_rcp85,103.02770895857522,71.46177259679895,70.3218915615126,73.47848519769022
136,NONE,66.65435696781412,58.666484628129346,60.70782978160434,60.3528132331739
136,Ensemble_rcp45,62.74917493507934,56.98015602308478,57.42392670862282,52.986219853242375
136,Ensemble_rcp85,61.329108741357594,58.2227139425913,57.77894325705325,58.2227139425913
137,NONE,64.94491240402228,58.459428779764856,58.54950494121288,57.198362519492576
137,Ensemble_rcp45,84.5815155996906,71.07009138248763,67.82734957035892,70.79986289814357
137,Ensemble_rcp85,74.67313784040843,57.2884386809406,60.8914851388614,56.8380578737005
138,NONE,147.59034273729117,124.01874534912122,122.94730910420442,120.80443661437077
138,Ensemble_rcp45,138.3045619480121,126.8759086688994,142.76887963516552,104.46503387938937
138,Ensemble_rcp85,125.00089524029497,125.00089524029497,121.78658650554453,117.50084152587728
139,NONE,82.07610474697825,52.57162264839129,53.37629034198912,42.37916519615216
139,Ensemble_rcp45,81.71847466093477,81.09262201035868,80.55617688129347,81.00321448884782
139,Ensemble_rcp85,81.98669722546738,81.80788218244564,80.64558440280432,81.09262201035868
140,NONE,0.8997415266773585,1.6195347480192455,1.6195347480192455,1.6195347480192455
140,Ensemble_rcp45,1.799483053354717,1.799483053354717,1.799483053354717,1.799483053354717
140,Ensemble_rcp85,1.799483053354717,1.799483053354717,1.799483053354717,1.6195347480192455
141,NONE,36.74330750959565,34.540471327965214,31.98518135727391,32.24952169906956
141,Ensemble_rcp45,42.73502192363043,44.76163121073043,41.765774003713034,41.76577400371305
141,Ensemble_rcp85,41.94200089824347,41.94200089824347,41.94200089824347,38.41746300763478
142,NONE,7.76256863815,5.776795265599999,5.415745561499999,5.776795265599999
142,Ensemble_rcp45,7.04046922995,7.582043786100001,6.498894673800001,7.401518934050001
142,Ensemble_rcp85,8.574930472375,8.574930472375,7.311256508025,7.5820437861
143,NONE,24.82892675002273,19.606290433638637,20.890545265536364,19.606290433638637
143,Ensemble_rcp45,22.346034075020455,21.74671515346818,22.431651063813636,22.51726805260682
143,Ensemble_rcp85,22.003566119847726,22.34603407502046,18.57888656812046,22.6028850414
144,NONE,94.58625128708795,63.56410648877081,66.78254226035416,59.80926475525693
144,Ensemble_rcp45,93.60284035688193,49.796353465886575,63.20650251415044,57.48483892022452
144,Ensemble_rcp85,94.22864731246759,57.12723494560416,63.20650251415044,56.23322500905323
145,NONE,45.358378891663634,33.22764965319545,32.96393814801136,32.524418972704545
145,Ensemble_rcp45,38.76559126206136,34.72201484923863,38.76559126206136,38.50187975687727
145,Ensemble_rcp85,38.677687426999995,38.677687426999995,38.677687426999995,38.677687426999995
146,NONE,25.62386688918538,19.328730040977206,21.102008026387956,19.328730040977206
146,Ensemble_rcp45,18.44209104827183,23.673261105233554,18.35342714900129,18.35342714900129
146,Ensemble_rcp85,33.86960952134538,32.096331535934624,21.456663623470106,25.09188349356215
147,NONE,61.46819773990221,45.96595432162775,43.89297991104454,47.40802347681607
147,Ensemble_rcp45,58.76431807392411,55.88017976354746,48.30931669880877,49.57112720959856
147,Ensemble_rcp85,61.46819773990221,59.57548197371754,47.3178941546168,49.21060992080148
148,NONE,12.688855897741933,12.598221212758066,12.416951842790324,12.23568247282258
148,Ensemble_rcp45,12.77949058272581,12.416951842790326,12.688855897741938,12.688855897741938
148,Ensemble_rcp85,12.96075995269355,12.688855897741938,12.507586527774194,12.235682472822582
149,NONE,124.47637555569183,84.67657302914508,79.23696448337559,78.96498405608712
149,Ensemble_rcp45,105.80038621521662,114.5037598884478,104.44048407877426,112.50923675499898
149,Ensemble_rcp85,108.1575499183834,99.99813709972915,105.89104635764612,99.81681681487018
150,NONE,26.21255933869661,23.13936272657356,24.13363221873102,23.591303404826952
150,Ensemble_rcp45,25.8510067960939,23.681691540477626,21.693152556162712,21.78354069181339
150,Ensemble_rcp85,26.393335609997965,23.95285594742966,19.523837300546443,20.69888306400526
151,NONE,137.7132804500693,87.56179052238659,87.10997529781287,87.4714274774718
151,Ensemble_rcp45,135.81565650685965,128.8577020484244,117.56232143408144,109.61037348158399
151,Ensemble_rcp85,136.0867456416039,130.93605208146352,84.39908395037055,131.5685933958667
152,NONE,11.572620064089,9.832376445428999,6.525913569975,8.614205912366998
152,Ensemble_rcp45,12.616766235285002,12.529754054352,8.788230274233001,8.7012180933
152,Ensemble_rcp85,10.441461711959999,10.441461711959999,10.093412988228,10.267437350094
153,NONE,13.694749517019726,11.36571048351297,12.576810780936484,11.2725489221727
153,Ensemble_rcp45,14.160557323721077,13.694749517019728,11.645195167533782,10.434094870110268
153,Ensemble_rcp85,13.787911078359997,13.508426394339189,12.949457026297566,12.483649219596217
154,NONE,4.364754336947273,3.594503571603637,3.851253826718182,3.594503571603637
154,Ensemble_rcp45,5.049421683919394,4.364754336947273,5.13500510229091,3.081003061374546
154,Ensemble_rcp85,4.1080040818327275,4.1080040818327275,4.1080040818327275,3.9368372450896976
155,NONE,5.644134450472003,7.167154857742225,7.5255126006293365,7.167154857742225
155,Ensemble_rcp45,7.883870343516448,7.6151020363511135,7.6151020363511135,7.6151020363511135
155,Ensemble_rcp85,7.5255126006293365,7.5255126006293365,5.912902757637337,5.912902757637337
156,NONE,3.5407421037245004,3.787770622589,3.458399264103,3.458399264103
156,Ensemble_rcp45,4.0347991414535,3.9524563018319996,3.7877706225889995,3.9524563018319996
156,Ensemble_rcp85,3.9524563018319996,3.9524563018319996,2.964342226374,2.964342226374
157,NONE,25.444176432319843,22.838970654266618,20.581125646620485,21.796888343045325
157,Ensemble_rcp45,21.62320795784177,21.796888343045325,22.144249113452418,20.581125646620485
157,Ensemble_rcp85,21.53636776524,21.53636776524,21.53636776524,21.53636776524
158,NONE,13.924521174444592,10.90901977360946,11.44116707963919,10.820328555937838
158,Ensemble_rcp45,12.771535344713513,12.505461691698649,12.416770474027025,12.948917780056757
158,Ensemble_rcp85,13.835829956772972,12.771535344713513,12.948917780056757,13.924521174444594
159,NONE,19.45979362900445,18.71134002788889,15.90463902370556,16.09175242398445
159,Ensemble_rcp45,18.71134002788889,18.617783327749446,18.430669927470557,18.430669927470557
159,Ensemble_rcp85,18.337113227331113,18.337113227331113,16.09175242398445,15.343298822868892
160,NONE,106.03509665698775,84.05113406948571,71.69067317691427,72.30869622154285
160,Ensemble_rcp45,105.50536261873468,103.38642646572244,102.76840342109388,102.9449814338449
160,Ensemble_rcp85,102.76840342109388,102.76840342109388,87.58269432450612,85.99349220974695
161,NONE,11.346124392861539,6.8254029550807696,6.736761358261538,6.470836567803846
161,Ensemble_rcp45,10.19378363421154,9.927858843753848,7.800460520092307,8.420951697826924
161,Ensemble_rcp85,10.991558005584617,10.725633215126924,6.470836567803846,10.28242523103077
162,NONE,122.73768697529229,114.23559222534568,110.88902301526035,113.15021842748018
162,Ensemble_rcp45,111.97439681312586,116.04454855512158,96.86961145949739,111.43170991419309
162,Ensemble_rcp85,131.8729164406604,121.56186536093796,102.74871953126895,121.10962627849398
163,NONE,30.26635017008162,22.93962563323189,23.462963100149725,22.24184234400811
163,Ensemble_rcp45,31.661916748529183,17.0956905859827,23.026848544384865,21.54405905478432
163,Ensemble_rcp85,32.18525421544702,22.06739652170216,23.288517277843784,21.45683614363135
164,NONE,448.9087017540325,423.4004842073848,388.5512292492887,384.95852255257773
164,Ensemble_rcp45,385.7668815593376,400.5867966832703,437.77131099422866,425.9153788950824
164,Ensemble_rcp85,383.97052821098214,383.97052821098214,375.6174851411293,375.07857913662264
165,NONE,17.871583654147315,14.315503233169025,16.23031576754195,12.035964501772684
165,Ensemble_rcp45,17.05094971084463,8.388702531538538,13.130143092842928,11.21533055847
165,Ensemble_rcp85,18.053946752659023,11.397693656981708,12.583053797307805,11.306512107725855
166,NONE,12.058637486106775,10.091625697592905,11.203414969361615,9.236403180847743
166,Ensemble_rcp45,10.60475920764,10.604759207640003,10.861325962663551,10.348192452616454
166,Ensemble_rcp85,12.486248744479358,9.578492187545807,10.861325962663551,10.348192452616454
167,NONE,6.19257103625846,6.19257103625846,5.9022942689338445,5.902294268933845
167,Ensemble_rcp45,6.289329958699999,5.805535346492307,5.805535346492307,5.321740734284615
167,Ensemble_rcp85,6.289329958699999,5.999053191375384,5.128222889401537,5.418499656726153
168,NONE,9.464818107175384,8.971858830759999,8.380307699061538,8.380307699061538
168,Ensemble_rcp45,8.873266975476923,7.887348422646153,8.676083264910769,8.38030769906154
168,Ensemble_rcp85,8.873266975476923,7.098613580381539,8.676083264910769,8.380307699061538
169,NONE,11.600511636308573,9.778943693417142,7.957375750525712,9.491327702434285
169,Ensemble_rcp45,10.92940765734857,9.970687687405713,9.970687687405713,9.395455705439998
169,Ensemble_rcp85,11.217023648331429,10.73766366336,9.970687687405713,9.395455705439998
170,NONE,8.53343619836842,7.970792053421054,7.970792053421054,7.970792053421054
170,Ensemble_rcp45,6.75172973936842,4.782475232052631,6.189085594421052,6.189085594421052
170,Ensemble_rcp85,5.813989497789473,5.345119377,5.251345352842105,5.251345352842105
171,NONE,9.317857845258366,9.05660949445673,6.182877635638728,9.23077506165782
171,Ensemble_rcp45,8.621195576454001,8.621195576454001,10.101602897663275,5.399132583233818
171,Ensemble_rcp85,8.534112792853456,8.534112792853456,8.534112792853456,8.534112792853456
172,NONE,12.777904762782,10.206250974046,11.65280623021,10.125886793148
172,Ensemble_rcp45,13.099361486374,10.527707697638,11.572442049312,10.527707697638
172,Ensemble_rcp85,13.26008984817,10.527707697638,11.572442049312,10.688436059434
173,NONE,9.735924855884138,8.084294746403792,7.736583144407931,7.736583144407931
173,Ensemble_rcp45,9.648996955385172,9.648996955385172,8.084294746403794,8.51893424889862
173,Ensemble_rcp85,9.388213253888276,9.388213253888276,8.17122264690276,8.17122264690276
174,NONE,1.302042500188889,1.041634000151111,1.128436833497037,1.041634000151111
174,Ensemble_rcp45,1.302042500188889,1.041634000151111,1.128436833497037,1.041634000151111
174,Ensemble_rcp85,1.302042500188889,1.041634000151111,1.128436833497037,1.041634000151111
175,NONE,25.781107819234865,22.185783259409593,13.153626438385135,13.153626438385135
175,Ensemble_rcp45,23.150382531557838,23.150382531557838,28.49952394983446,27.710306363531355
175,Ensemble_rcp85,22.799619159867568,22.799619159867568,22.799619159867568,22.799619159867568
176,NONE,16.302011115054054,15.822540199905404,16.302011115054054,15.822540199905404
176,Ensemble_rcp45,14.38412745445946,14.671810003548648,14.959492552637837,14.09644490537027
176,Ensemble_rcp85,14.1923390884,14.1923390884,14.1923390884,14.1923390884
177,NONE,42.04528791475835,38.58701748021112,37.76795342992361,37.85896054662222
177,Ensemble_rcp45,46.14060816619583,40.40715981418334,44.04744448212778,39.67910288059445
177,Ensemble_rcp85,46.32262239959306,41.863273681361115,42.40931638155278,40.49816693088195
178,NONE,11.600365313748298,10.330252323191916,10.330252323191916,10.330252323191916
178,Ensemble_rcp45,14.055917095490639,14.055917095490639,11.854387911859575,12.108410509970852
178,Ensemble_rcp85,13.209175101786384,13.209175101786384,13.039826703045533,13.039826703045533
179,NONE,8.450479780501666,6.922201522325834,7.461593848740835,6.652505359118334
179,Ensemble_rcp45,8.000986175155834,7.191897685533333,7.731290011948333,7.191897685533333
179,Ensemble_rcp85,8.63027722264,7.551492569810001,9.169669549055001,7.551492569810001
180,NONE,39.240228373827364,33.51955726693682,36.46927830642727,34.41341212738846
180,Ensemble_rcp45,38.52514448546605,36.20112184829177,33.43017178089165,32.44693143439484
180,Ensemble_rcp85,37.00559122269825,36.1117363622466,33.07262983671099,32.44693143439484
181,NONE,14.453517457435455,12.532480327016817,12.989870119973636,11.34326686532909
181,Ensemble_rcp45,15.002385208983636,14.087605623069999,12.715436244199546,13.447259912930454
181,Ensemble_rcp85,15.093863167575,14.727951333209544,13.538737871521818,14.63647337461818
182,NONE,14.109394315956887,14.369076419931556,13.849712211982222,14.022833614631999
182,Ensemble_rcp45,14.282515718606664,14.282515718606664,14.282515718606664,14.282515718606664
182,Ensemble_rcp85,14.282515718606664,12.724423094758663,12.897544497408441,12.897544497408441
183,NONE,1.7919783687555557,1.6127805318800001,1.6127805318800001,1.6127805318800001
183,Ensemble_rcp45,1.0751870212533334,1.0751870212533334,0.8959891843777779,0.8959891843777779
183,Ensemble_rcp85,1.8815772871933336,1.8815772871933336,1.7919783687555557,1.7919783687555557
184,NONE,63.47120715572676,51.215959664563385,57.43504048097465,48.746618752164785
184,Ensemble_rcp45,63.19683594323803,35.576800552705635,51.398873806222525,45.27125006064083
184,Ensemble_rcp85,63.19683594323803,46.1858207689366,51.85615916037041,45.54562127312956
185,NONE,16.17883457464381,14.974027744617144,14.974027744617144,14.974027744617144
185,Ensemble_rcp45,19.965370326156194,19.965370326156194,23.837963708384766,21.34229241761524
185,Ensemble_rcp85,19.965370326156194,19.965370326156194,19.965370326156194,19.965370326156194
186,NONE,12.2711277002,8.58978939014,12.082341120196922,7.173890040116923
186,Ensemble_rcp45,9.628115580156923,9.439329000153846,9.816902160160002,10.005688740163079
186,Ensemble_rcp85,9.628115580156923,10.005688740163079,9.816902160160002,10.005688740163079
187,NONE,23.880153993238405,16.734198821019334,16.915109078543868,16.734198821019334
187,Ensemble_rcp45,22.975602705615735,21.618775774181735,21.347410387894932,19.8096731989364
187,Ensemble_rcp85,22.88514757685347,21.52832064541947,20.533314229034534,20.623769357796803
188,NONE,10.990311412722354,8.809694068928236,8.984143456431767,7.762997743907061
188,Ensemble_rcp45,10.030839781452942,10.030839781452945,9.594716312694121,10.379738556460003
188,Ensemble_rcp85,10.641412637715298,11.077536106474119,9.59471631269412,9.769165700197647
189,NONE,52.68825853997675,48.93756894899535,40.63247056896512,40.63247056896512
189,Ensemble_rcp45,56.438948130958146,55.99243746536512,44.74036869242093,43.93664949435349
189,Ensemble_rcp85,46.97292202038605,46.88361988726745,45.36548362425117,45.36548362425117
190,NONE,24.50331042343796,21.373325515334578,22.088750637186777,22.44646319811288
190,Ensemble_rcp45,25.397591825753224,24.14559786251187,21.19446923487153,21.999322496955262
190,Ensemble_rcp85,25.487019965984743,24.771594844132544,22.983032039502042,23.519600880891186
191,NONE,5.424034850285652,3.55674416412174,5.335116246182609,4.001337184636958
191,Ensemble_rcp45,6.313220891316087,6.402139495419131,5.33511624618261,5.424034850285652
191,Ensemble_rcp85,5.424034850285652,6.046465079006957,5.33511624618261,5.424034850285653
192,NONE,20.82174482102296,13.385407384943335,13.735352676052964,13.035462093833704
192,Ensemble_rcp45,16.009997068265555,15.485079131601111,14.52272958104963,14.960161194936667
192,Ensemble_rcp85,20.734258498245552,20.471799529913326,16.272456036597777,20.38431320713592
193,NONE,16.483028938932303,13.063677190962308,13.940434049416153,13.239028562653077
193,Ensemble_rcp45,15.080217965406153,14.11578542110692,11.836217589126921,13.502055620189228
193,Ensemble_rcp85,16.658380310623077,15.869299138014613,13.063677190962306,15.25556933709692
194,NONE,11.725126874298526,11.290862915991175,9.988071041069118,10.248629416053529
194,Ensemble_rcp45,11.985685249282938,11.898832457621467,11.898832457621467,11.898832457621467
194,Ensemble_rcp85,11.985685249282938,11.898832457621467,11.898832457621467,11.898832457621467
195,NONE,15.438508971684286,14.193467925580718,14.94049255324286,14.193467925580718
195,Ensemble_rcp45,16.268536335753335,14.027462452766908,15.189500762463574,14.359473398394528
195,Ensemble_rcp85,16.434541808567143,15.43850897168429,15.189500762463576,14.44247613480143
196,NONE,28.25876220023186,22.73181186453982,17.561438969860173,20.77063593897168
196,Ensemble_rcp45,26.20844191441062,25.941008833651328,22.286090063274337,22.286090063274337
196,Ensemble_rcp85,24.24726598884248,24.24726598884248,16.402562286569914,16.7591397275823
197,NONE,35.436007431466365,21.39181550980909,20.089705000516364,19.531657639390904
197,Ensemble_rcp45,32.73877851936,24.926115463603633,32.73877851936,24.926115463603633
197,Ensemble_rcp85,32.73877851936,32.73877851936,32.73877851936,32.73877851936
198,NONE,14.756913465498748,10.500111504297188,11.446067495675313,9.743346711194686
198,Ensemble_rcp45,12.10823668964,11.729854293088751,11.3514718965375,12.675810284466875
198,Ensemble_rcp85,12.8650014827425,13.621766275845001,11.446067495675313,12.959597081880315
199,NONE,17.97941311661226,24.374152833345484,24.466830220544516,24.374152833345484
199,Ensemble_rcp45,27.15447444931645,27.43250661091355,23.354701574156127,27.15447444931645
199,Ensemble_rcp85,27.98857093410774,27.803216159709677,23.354701574156127,23.632733735753224
200,NONE,19.988513926707448,18.478270652245108,19.633162568010427,18.83362201094213
200,Ensemble_rcp45,17.234540896805534,15.102432744623405,16.34616250006298,16.52383817941149
200,Ensemble_rcp85,17.14570305713128,16.701513858760002,16.52383817941149,17.5010544158283
201,NONE,41.51203805144116,41.78634667292646,42.42640012305881,41.78634667292646
201,Ensemble_rcp45,37.0316639005147,38.95182425091176,36.0258656217353,36.0258656217353
201,Ensemble_rcp85,42.243527708735286,44.52943288777941,39.04326045807354,40.780548394147054
202,NONE,55.99574001715201,46.38905200802702,41.628981372875,40.59042050702366
202,Ensemble_rcp45,45.783224836280404,47.86034656798311,55.216819367763506,55.216819367763506
202,Ensemble_rcp85,49.41818786676014,49.07200091147636,42.58099549990541,42.58099549990541
203,NONE,30.8619399064969,16.18695407199549,17.5210436933138,16.542711304347044
203,Ensemble_rcp45,23.657855951378032,22.056948405796057,20.456040860214088,19.388769163159438
203,Ensemble_rcp85,21.96800909770817,23.657855951378032,20.633919476389863,21.434373249180844
204,NONE,131.83068339029901,95.29065701581396,91.52918371255815,94.21595035774088
204,Ensemble_rcp45,121.71052902677741,119.38199793428572,118.3968501643854,85.26006154046512
204,Ensemble_rcp85,122.60611790850498,121.80008791495015,96.36536367388705,120.36714570418604
205,NONE,17.77233050401422,15.760368560163553,14.75438758823822,15.760368560163553
205,Ensemble_rcp45,16.598686036768,13.161584382689774,13.66457486865244,13.41307962567111
205,Ensemble_rcp85,17.101676522730664,15.760368560163553,13.99990185929422,16.09569555080533
206,NONE,17.96250321911659,15.206351931527275,14.06587553666273,15.206351931527275
206,Ensemble_rcp45,19.863297210557498,18.912900214837045,16.53690772553591,17.297225322112276
206,Ensemble_rcp85,20.90873390585,19.958336910129546,16.53690772553591,17.20218562254023
207,NONE,12.551919926150813,12.021557112369795,12.021557112369795,12.021557112369795
207,Ensemble_rcp45,16.264459622617956,16.264459622617956,16.264459622617956,16.264459622617956
207,Ensemble_rcp85,16.264459622617956,16.264459622617956,15.734096808836934,13.9662207629002
208,NONE,9.96800141822,8.61640800558,7.34928918123,8.36298424071
208,Ensemble_rcp45,11.23512024257,8.53193341729,8.61640800558,10.39037435967
208,Ensemble_rcp85,12.16434071376,11.74196777231,11.23512024257,11.65749318402
209,NONE,168.52271029832113,123.90585238839881,107.24172473529526,107.33131681945174
209,Ensemble_rcp45,173.89823534770937,173.8086432635529,146.93101801661174,146.84142593245528
209,Ensemble_rcp85,155.0838976748506,155.0838976748506,148.6332676155847,149.97714887793177
210,NONE,17.865523610297554,13.266477928438775,13.001148369870002,13.178034742249183
210,Ensemble_rcp45,19.192171403141433,13.266477928438777,12.293602880353268,14.416239348903469
210,Ensemble_rcp85,19.5459441478998,12.558932438922042,13.089591556059593,14.150909790334694
211,NONE,10.979600291392593,9.914415188496296,10.160227135318518,10.078289819711113
211,Ensemble_rcp45,10.651851028962962,10.242164450925927,8.931167401207407,9.50472861045926
211,Ensemble_rcp85,10.897662975785186,10.569913713355556,8.439543507562963,9.832477872888889
212,NONE,24.630908623404267,19.92612832455176,19.003622383600295,19.92612832455176
212,Ensemble_rcp45,26.383669911212063,22.693646147406177,23.33940030607221,23.61615208835765
212,Ensemble_rcp85,26.383669911212063,24.630908623404263,20.84863426550324,25.184412187975145
213,NONE,19.313338306645598,15.2192665918728,15.3972697099064,14.240249442688
213,Ensemble_rcp45,21.1823710459984,13.884243206620802,13.528236970553602,13.528236970553602
213,Ensemble_rcp85,21.0933694869816,13.884243206620802,15.308268150889603,13.35023385252
214,NONE,54.633172078437305,36.422114718958206,40.82383948357163,32.53823992665223
214,Ensemble_rcp45,47.21065580869702,42.72262271536567,43.49939767382686,45.74341422049254
214,Ensemble_rcp85,50.57668062869553,44.621405947159694,45.48448923433881,45.48448923433881
215,NONE,95.51506004174107,60.668592860937494,64.24258949486607,59.417694039062496
215,Ensemble_rcp45,92.92391248214284,65.49348831674106,67.72723621294644,65.13608865334821
215,Ensemble_rcp85,93.01326239799107,68.08463587633928,67.72723621294644,63.70648999977677
216,NONE,44.695749799590736,38.15709301528187,39.052799424091305,36.81353340206772
216,Ensemble_rcp45,42.45648377756715,42.277342495805264,42.72519570020999,36.27610955678207
216,Ensemble_rcp85,36.992674683829605,36.992674683829605,29.020887645425653,31.170583026568295
217,NONE,14.658943018929001,13.210093999616252,12.954414760914,12.954414760914002
217,Ensemble_rcp45,12.01692421900575,12.187377044807251,11.931697806105001,11.931697806105001
217,Ensemble_rcp85,15.511207147936501,12.613509109311002,12.016924219005752,12.187377044807251
